"doidoia.biz","0","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoia.ch","0","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoib.biz","1","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoib.ch","1","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoic.biz","2","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoic.ch","2","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoid.biz","3","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoid.ch","3","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoie.biz","4","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoie.ch","4","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoif.biz","5","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoif.ch","5","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoig.biz","6","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoig.ch","6","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoih.biz","7","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoih.ch","7","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoii.biz","8","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoii.ch","8","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoij.biz","9","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"doidoij.ch","9","2015-12-31 00:00:00","2016-01-06 23:59:59","tofsee_dga_1c80a462"
"dojdoja.biz","0","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdoja.ch","0","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojb.biz","1","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojb.ch","1","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojc.biz","2","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojc.ch","2","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojd.biz","3","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojd.ch","3","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdoje.biz","4","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdoje.ch","4","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojf.biz","5","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojf.ch","5","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojg.biz","6","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojg.ch","6","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojh.biz","7","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojh.ch","7","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdoji.biz","8","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdoji.ch","8","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojj.biz","9","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dojdojj.ch","9","2016-01-07 00:00:00","2016-01-13 23:59:59","tofsee_dga_1c80a462"
"dokdoka.biz","0","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdoka.ch","0","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokb.biz","1","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokb.ch","1","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokc.biz","2","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokc.ch","2","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokd.biz","3","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokd.ch","3","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdoke.biz","4","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdoke.ch","4","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokf.biz","5","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokf.ch","5","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokg.biz","6","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokg.ch","6","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokh.biz","7","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokh.ch","7","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdoki.biz","8","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdoki.ch","8","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
"dokdokj.biz","9","2016-01-14 00:00:00","2016-01-20 23:59:59","tofsee_dga_1c80a462"
