"urkaelt.info","0","shifu_dga_6ae3f080"
"nqqxqdg.info","1","shifu_dga_6ae3f080"
"guqstpy.info","2","shifu_dga_6ae3f080"
"lecajst.info","3","shifu_dga_6ae3f080"
"liyahhb.info","4","shifu_dga_6ae3f080"
"rsymdhk.info","5","shifu_dga_6ae3f080"
"smclmfc.info","6","shifu_dga_6ae3f080"
"rqedqrd.info","7","shifu_dga_6ae3f080"
"udududu.info","8","shifu_dga_6ae3f080"
"jlqlrlq.info","9","shifu_dga_6ae3f080"
"lroqojg.info","10","shifu_dga_6ae3f080"
"axsbjnc.info","11","shifu_dga_6ae3f080"
"svxutcm.info","12","shifu_dga_6ae3f080"
"gfnxxrt.info","13","shifu_dga_6ae3f080"
"fvffynt.info","14","shifu_dga_6ae3f080"
"wnywaia.info","15","shifu_dga_6ae3f080"
"ujolyif.info","16","shifu_dga_6ae3f080"
"txerrhc.info","17","shifu_dga_6ae3f080"
"bbtaafm.info","18","shifu_dga_6ae3f080"
"fwakadj.info","19","shifu_dga_6ae3f080"
"vroukdd.info","20","shifu_dga_6ae3f080"
"tdmuddb.info","21","shifu_dga_6ae3f080"
"usmkecy.info","22","shifu_dga_6ae3f080"
"gfsrfgr.info","23","shifu_dga_6ae3f080"
"vekqwdk.info","24","shifu_dga_6ae3f080"
"tfkyjyi.info","25","shifu_dga_6ae3f080"
"bprcfos.info","26","shifu_dga_6ae3f080"
"bgnqado.info","27","shifu_dga_6ae3f080"
"pbchjln.info","28","shifu_dga_6ae3f080"
"raemscf.info","29","shifu_dga_6ae3f080"
"oaoyorw.info","30","shifu_dga_6ae3f080"
"njkyhle.info","31","shifu_dga_6ae3f080"
"xnwwbmg.info","32","shifu_dga_6ae3f080"
"greqlro.info","33","shifu_dga_6ae3f080"
"jvyqipb.info","34","shifu_dga_6ae3f080"
"ssacqhl.info","35","shifu_dga_6ae3f080"
"crgfvym.info","36","shifu_dga_6ae3f080"
"qdkckem.info","37","shifu_dga_6ae3f080"
"dmcojiy.info","38","shifu_dga_6ae3f080"
"odshytl.info","39","shifu_dga_6ae3f080"
"wlwlwlw.info","40","shifu_dga_6ae3f080"
"laetmsv.info","41","shifu_dga_6ae3f080"
"qnbfnwu.info","42","shifu_dga_6ae3f080"
"obglxpp.info","43","shifu_dga_6ae3f080"
"oygeqwb.info","44","shifu_dga_6ae3f080"
"piimbwg.info","45","shifu_dga_6ae3f080"
"tffcnbk.info","46","shifu_dga_6ae3f080"
"mueatgp.info","47","shifu_dga_6ae3f080"
"ofbsxyr.info","48","shifu_dga_6ae3f080"
"tgevmtk.info","49","shifu_dga_6ae3f080"
"vmwwllp.info","50","shifu_dga_6ae3f080"
"nvtders.info","51","shifu_dga_6ae3f080"
"edaedbf.info","52","shifu_dga_6ae3f080"
"cwqqrwt.info","53","shifu_dga_6ae3f080"
"eahcoiu.info","54","shifu_dga_6ae3f080"
"ywausjh.info","55","shifu_dga_6ae3f080"
"wtlivmc.info","56","shifu_dga_6ae3f080"
"shwvlgx.info","57","shifu_dga_6ae3f080"
"utifwuh.info","58","shifu_dga_6ae3f080"
"gvvjtmv.info","59","shifu_dga_6ae3f080"
"bmayybr.info","60","shifu_dga_6ae3f080"
"ijlesyv.info","61","shifu_dga_6ae3f080"
"xbrgcde.info","62","shifu_dga_6ae3f080"
"ngxfihg.info","63","shifu_dga_6ae3f080"
"vqwddvg.info","64","shifu_dga_6ae3f080"
"qxjhenw.info","65","shifu_dga_6ae3f080"
"qjrtsam.info","66","shifu_dga_6ae3f080"
"fdmnfxa.info","67","shifu_dga_6ae3f080"
"hqjlvoq.info","68","shifu_dga_6ae3f080"
"ccrelks.info","69","shifu_dga_6ae3f080"
"kentpmw.info","70","shifu_dga_6ae3f080"
"jukyhqv.info","71","shifu_dga_6ae3f080"
"vttvvtt.info","72","shifu_dga_6ae3f080"
"vyijwxj.info","73","shifu_dga_6ae3f080"
"olsdhwa.info","74","shifu_dga_6ae3f080"
"ofqjqgs.info","75","shifu_dga_6ae3f080"
"hseupsn.info","76","shifu_dga_6ae3f080"
"upsnusf.info","77","shifu_dga_6ae3f080"
"fttegsf.info","78","shifu_dga_6ae3f080"
"pwiqwix.info","79","shifu_dga_6ae3f080"
