"ngdvmtwodjjuovsnfj.ru","0","feodo_dga_6f499a51"
"rdjdykfceprrqihpcm.ru","1","feodo_dga_6f499a51"
"jfhxihwykiuwfknoni.ru","2","feodo_dga_6f499a51"
"acamacookldaurglbh.ru","3","feodo_dga_6f499a51"
"hngajjkuknzwdliqfj.ru","4","feodo_dga_6f499a51"
"ciasamkbnavtknxiko.ru","5","feodo_dga_6f499a51"
"hdylanfzmfngwbwxnc.ru","6","feodo_dga_6f499a51"
"vaopxjiaphevkfpqdo.ru","7","feodo_dga_6f499a51"
"yhbyqwmrtqxvmpryon.ru","8","feodo_dga_6f499a51"
"kblqegxrumlsrefvmb.ru","9","feodo_dga_6f499a51"
"rgglvwyzevqeijgnvm.ru","10","feodo_dga_6f499a51"
"gizosuxwpeujnykjye.ru","11","feodo_dga_6f499a51"
"mvkrxumvbedbouiyfh.ru","12","feodo_dga_6f499a51"
"jbznsadolgrgrlaewo.ru","13","feodo_dga_6f499a51"
"aecgrgbjgaofrilwyg.ru","14","feodo_dga_6f499a51"
"vhaygrpumrlmymcwkh.ru","15","feodo_dga_6f499a51"
"anidgwelnidmzueoyl.ru","16","feodo_dga_6f499a51"
"jlkjsxdsvtkygouiix.ru","17","feodo_dga_6f499a51"
"jwxqqbaowfuzkjykbu.ru","18","feodo_dga_6f499a51"
"bgadkfnoywgtkwqrzv.ru","19","feodo_dga_6f499a51"
"jshxuvlexinjevgcdf.ru","20","feodo_dga_6f499a51"
"ddgrctkhjkqhomcmap.ru","21","feodo_dga_6f499a51"
"iuigjtnafzcnuyiqrr.ru","22","feodo_dga_6f499a51"
"kriwexgsismxsdvyfu.ru","23","feodo_dga_6f499a51"
"aopltfxjzsppylfhau.ru","24","feodo_dga_6f499a51"
"vqjghelyqwtfsunoaz.ru","25","feodo_dga_6f499a51"
"tytswxyccnkjufwagt.ru","26","feodo_dga_6f499a51"
"lyyptrzfugnwoqbboo.ru","27","feodo_dga_6f499a51"
"fsbhqgqpckpmgcdlsi.ru","28","feodo_dga_6f499a51"
"dwsdnolwzyzsqkhjkq.ru","29","feodo_dga_6f499a51"
"homcmapiuigjtnafzc.ru","30","feodo_dga_6f499a51"
"nuyiqrrkriwexgsism.ru","31","feodo_dga_6f499a51"
"xsdvyfuaopltfxjzsp.ru","32","feodo_dga_6f499a51"
"pylfhauvqjghelyqwt.ru","33","feodo_dga_6f499a51"
"fsunoaztytswxyccnk.ru","34","feodo_dga_6f499a51"
"jufwagtlyyptrzfugn.ru","35","feodo_dga_6f499a51"
"woqbboofsbhqgqpckp.ru","36","feodo_dga_6f499a51"
"mgcdlsidwsdnolwzyz.ru","37","feodo_dga_6f499a51"
"sqkhjkqhomcmapiuig.ru","38","feodo_dga_6f499a51"
"jtnafzcnuyiqrrkriw.ru","39","feodo_dga_6f499a51"
"exgsismxsdvyfuaopl.ru","40","feodo_dga_6f499a51"
"tfxjzsppylfhauvqjg.ru","41","feodo_dga_6f499a51"
"helyqwtfsunoaztyts.ru","42","feodo_dga_6f499a51"
"wxyccnkjufwagtlyyp.ru","43","feodo_dga_6f499a51"
"trzfugnwoqbboofsbh.ru","44","feodo_dga_6f499a51"
"qgqpckpmgcdlsidwsd.ru","45","feodo_dga_6f499a51"
"nolwzyzsqkhjkqhomc.ru","46","feodo_dga_6f499a51"
"mapiuigjtnafzcnuyi.ru","47","feodo_dga_6f499a51"
"qrrkriwexgsismxsdv.ru","48","feodo_dga_6f499a51"
"yfuaopltfxjzsppylf.ru","49","feodo_dga_6f499a51"
"hauvqjghelyqwtfsun.ru","50","feodo_dga_6f499a51"
"oaztytswxyccnkjufw.ru","51","feodo_dga_6f499a51"
"agtlyyptrzfugnwoqb.ru","52","feodo_dga_6f499a51"
"boofsbhqgqpckpmgcd.ru","53","feodo_dga_6f499a51"
"lsidwsdnolwzyzsqkh.ru","54","feodo_dga_6f499a51"
"jkqhomcmapiuigjtna.ru","55","feodo_dga_6f499a51"
"fzcnuyiqrrkriwexgs.ru","56","feodo_dga_6f499a51"
"ismxsdvyfuaopltfxj.ru","57","feodo_dga_6f499a51"
"zsppylfhauvqjghely.ru","58","feodo_dga_6f499a51"
"qwtfsunoaztytswxyc.ru","59","feodo_dga_6f499a51"
"cnkjufwagtlyyptrzf.ru","60","feodo_dga_6f499a51"
"ugnwoqbboofsbhqgqp.ru","61","feodo_dga_6f499a51"
"ckpmgcdlsidwsdnolw.ru","62","feodo_dga_6f499a51"
"zyzsqkhjkqhomcmapi.ru","63","feodo_dga_6f499a51"
"usepaxvulfdtnwiwwk.ru","0","feodo_dga_93cfa9ba"
"vjkinewgycbhbirjhc.ru","1","feodo_dga_93cfa9ba"
"nsuiwgtrqaxwiyyfbr.ru","2","feodo_dga_93cfa9ba"
"askytvsskjwysujlpe.ru","3","feodo_dga_93cfa9ba"
"dxxsllzngllvmrbwdc.ru","4","feodo_dga_93cfa9ba"
"phataqlftbbztqnyng.ru","5","feodo_dga_93cfa9ba"
"qvzhpiaswhqlswkjit.ru","6","feodo_dga_93cfa9ba"
"wyzxhwpluclcqcjxkw.ru","7","feodo_dga_93cfa9ba"
"jkbfpftrtdcrfqtdln.ru","8","feodo_dga_93cfa9ba"
"xbqfohcpwftvjcuiqe.ru","9","feodo_dga_93cfa9ba"
"cxaomkytbmceglkuyh.ru","10","feodo_dga_93cfa9ba"
"zvzjxbjwbgguucrbkr.ru","11","feodo_dga_93cfa9ba"
"kjftneoicszuwkjskh.ru","12","feodo_dga_93cfa9ba"
